,raceId,year,round,circuitId,name_x,date,time_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverId,stop,lap,time_y,duration,milliseconds_x,driverRef,code,forename,surname,dob,nationality,resultId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds_y,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,circuitRef,name_y,location,country,lat,lng,alt,url,circuit_type,circuit_type_num
2030,1105,2023,7,4,Spanish Grand Prix,2023-06-04,13:00:00,2023-06-02,11:30:00,2023-06-02,15:00:00,2023-06-03,10:30:00,2023-06-03,14:00:00,\N,\N,844,1,16,15:25:17,21.778,21778,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,25976,6,16,19,11,11,11,0.0,66,+1:14.419,5352359,52,9,1:18.357,213.959,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2031,1105,2023,7,4,Spanish Grand Prix,2023-06-04,13:00:00,2023-06-02,11:30:00,2023-06-02,15:00:00,2023-06-03,10:30:00,2023-06-03,14:00:00,\N,\N,844,2,41,15:59:13,23.003,23003,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,25976,6,16,19,11,11,11,0.0,66,+1:14.419,5352359,52,9,1:18.357,213.959,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2034,993,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,845,1,1,15:15:23,22.049,22049,sirotkin,SIR,Sergey,Sirotkin,1995-08-27,Russian,23875,3,35,19,14,14,14,0.0,63,\N,\N,57,17,1:22.680,202.685,13,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2035,993,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,845,2,24,15:52:02,22.034,22034,sirotkin,SIR,Sergey,Sirotkin,1995-08-27,Russian,23875,3,35,19,14,14,14,0.0,63,\N,\N,57,17,1:22.680,202.685,13,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2036,993,2018,5,4,Spanish Grand Prix,2018-05-13,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,845,3,41,16:17:36,23.865,23865,sirotkin,SIR,Sergey,Sirotkin,1995-08-27,Russian,23875,3,35,19,14,14,14,0.0,63,\N,\N,57,17,1:22.680,202.685,13,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2037,1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9,1,31,15:58:16,21.954,21954,kubica,KUB,Robert,Kubica,1984-12-07,Polish,24300,3,88,17,18,18,18,0.0,65,\N,\N,65,19,1:23.202,201.413,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2038,1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9,2,44,16:17:59,22.142,22142,kubica,KUB,Robert,Kubica,1984-12-07,Polish,24300,3,88,17,18,18,18,0.0,65,\N,\N,65,19,1:23.202,201.413,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2039,1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,848,1,25,15:48:27,23.591,23591,albon,ALB,Alexander,Albon,1996-03-23,Thai,24293,5,23,11,11,11,11,0.0,66,+35.445,5785888,65,11,1:21.028,206.817,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2040,1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,848,2,45,16:16:34,37.345,37345,albon,ALB,Alexander,Albon,1996-03-23,Thai,24293,5,23,11,11,11,11,0.0,66,+35.445,5785888,65,11,1:21.028,206.817,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2041,1036,2020,6,4,Spanish Grand Prix,2020-08-16,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,848,1,17,15:37:35,21.663,21663,albon,ALB,Alexander,Albon,1996-03-23,Thai,24733,9,23,6,8,8,8,4.0,65,\N,\N,41,11,1:22.194,203.883,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2042,1036,2020,6,4,Spanish Grand Prix,2020-08-16,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,848,2,39,16:09:10,21.804,21804,albon,ALB,Alexander,Albon,1996-03-23,Thai,24733,9,23,6,8,8,8,4.0,65,\N,\N,41,11,1:22.194,203.883,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2043,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,848,1,11,15:20:05,23.419,23419,albon,ALB,Alexander,Albon,1996-03-23,Thai,25523,3,23,18,18,18,18,0.0,64,\N,\N,56,19,1:28.281,190.641,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2044,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,848,2,25,15:41:42,22.657,22657,albon,ALB,Alexander,Albon,1996-03-23,Thai,25523,3,23,18,18,18,18,0.0,64,\N,\N,56,19,1:28.281,190.641,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2045,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,848,3,45,16:12:16,23.328,23328,albon,ALB,Alexander,Albon,1996-03-23,Thai,25523,3,23,18,18,18,18,0.0,64,\N,\N,56,19,1:28.281,190.641,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2046,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,848,4,54,16:26:07,23.404,23404,albon,ALB,Alexander,Albon,1996-03-23,Thai,25523,3,23,18,18,18,18,0.0,64,\N,\N,56,19,1:28.281,190.641,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2047,1105,2023,7,4,Spanish Grand Prix,2023-06-04,13:00:00,2023-06-02,11:30:00,2023-06-02,15:00:00,2023-06-03,10:30:00,2023-06-03,14:00:00,\N,\N,848,1,16,15:25:24,23.319,23319,albon,ALB,Alexander,Albon,1996-03-23,Thai,25981,3,23,18,16,16,16,0.0,65,\N,\N,59,19,1:19.133,211.861,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2048,1105,2023,7,4,Spanish Grand Prix,2023-06-04,13:00:00,2023-06-02,11:30:00,2023-06-02,15:00:00,2023-06-03,10:30:00,2023-06-03,14:00:00,\N,\N,848,2,37,15:54:12,23.449,23449,albon,ALB,Alexander,Albon,1996-03-23,Thai,25981,3,23,18,16,16,16,0.0,65,\N,\N,59,19,1:19.133,211.861,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2051,1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,846,1,26,15:50:07,21.579,21579,norris,NOR,Lando,Norris,1999-11-13,British,24302,1,4,10,\N,R,20,0.0,44,\N,\N,28,18,1:22.561,202.977,4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2052,1036,2020,6,4,Spanish Grand Prix,2020-08-16,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,846,1,21,15:43:22,22.099,22099,norris,NOR,Lando,Norris,1999-11-13,British,24735,1,4,8,10,10,10,1.0,65,\N,\N,56,13,1:22.392,203.393,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2053,1036,2020,6,4,Spanish Grand Prix,2020-08-16,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,846,2,44,16:16:10,21.761,21761,norris,NOR,Lando,Norris,1999-11-13,British,24735,1,4,8,10,10,10,1.0,65,\N,\N,56,13,1:22.392,203.393,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2054,1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,846,1,23,15:37:35,21.864,21864,norris,NOR,Lando,Norris,1999-11-13,British,25033,1,4,9,8,8,8,4.0,65,\N,\N,56,7,1:21.279,207.064,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2055,1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,846,2,51,16:17:08,22.467,22467,norris,NOR,Lando,Norris,1999-11-13,British,25033,1,4,9,8,8,8,4.0,65,\N,\N,56,7,1:21.279,207.064,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2056,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,846,1,12,15:21:18,21.916,21916,norris,NOR,Lando,Norris,1999-11-13,British,25513,1,4,11,8,8,8,4.0,66,+1:23.235,5923710,53,5,1:25.619,196.568,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2057,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,846,2,33,15:52:58,23.341,23341,norris,NOR,Lando,Norris,1999-11-13,British,25513,1,4,11,8,8,8,4.0,66,+1:23.235,5923710,53,5,1:25.619,196.568,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2058,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,846,3,51,16:19:48,22.165,22165,norris,NOR,Lando,Norris,1999-11-13,British,25513,1,4,11,8,8,8,4.0,66,+1:23.235,5923710,53,5,1:25.619,196.568,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2059,1105,2023,7,4,Spanish Grand Prix,2023-06-04,13:00:00,2023-06-02,11:30:00,2023-06-02,15:00:00,2023-06-03,10:30:00,2023-06-03,14:00:00,\N,\N,846,1,1,15:04:44,37.736,37736,norris,NOR,Lando,Norris,1999-11-13,British,25982,1,4,3,17,17,17,0.0,65,\N,\N,55,4,1:17.182,217.216,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2060,1105,2023,7,4,Spanish Grand Prix,2023-06-04,13:00:00,2023-06-02,11:30:00,2023-06-02,15:00:00,2023-06-03,10:30:00,2023-06-03,14:00:00,\N,\N,846,2,22,15:33:50,22.850,22850,norris,NOR,Lando,Norris,1999-11-13,British,25982,1,4,3,17,17,17,0.0,65,\N,\N,55,4,1:17.182,217.216,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2061,1105,2023,7,4,Spanish Grand Prix,2023-06-04,13:00:00,2023-06-02,11:30:00,2023-06-02,15:00:00,2023-06-03,10:30:00,2023-06-03,14:00:00,\N,\N,846,3,50,16:11:39,22.062,22062,norris,NOR,Lando,Norris,1999-11-13,British,25982,1,4,3,17,17,17,0.0,65,\N,\N,55,4,1:17.182,217.216,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2064,1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,847,1,32,15:59:33,22.442,22442,russell,RUS,George,Russell,1998-02-15,British,24299,3,63,19,17,17,17,0.0,65,\N,\N,64,17,1:22.382,203.418,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2065,1014,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,847,2,44,16:17:28,21.846,21846,russell,RUS,George,Russell,1998-02-15,British,24299,3,63,19,17,17,17,0.0,65,\N,\N,64,17,1:22.382,203.418,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2066,1036,2020,6,4,Spanish Grand Prix,2020-08-16,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,847,1,19,15:40:50,22.708,22708,russell,RUS,George,Russell,1998-02-15,British,24742,3,63,18,17,17,17,0.0,65,\N,\N,37,15,1:22.503,203.119,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2067,1036,2020,6,4,Spanish Grand Prix,2020-08-16,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,847,2,35,16:03:47,21.889,21889,russell,RUS,George,Russell,1998-02-15,British,24742,3,63,18,17,17,17,0.0,65,\N,\N,37,15,1:22.503,203.119,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2068,1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,847,1,9,15:17:07,23.814,23814,russell,RUS,George,Russell,1998-02-15,British,25039,3,63,15,14,14,14,0.0,65,\N,\N,30,17,1:23.208,202.264,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2069,1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,847,2,28,15:44:52,21.919,21919,russell,RUS,George,Russell,1998-02-15,British,25039,3,63,15,14,14,14,0.0,65,\N,\N,30,17,1:23.208,202.264,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2070,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,847,1,13,15:22:29,22.154,22154,russell,RUS,George,Russell,1998-02-15,British,25508,131,63,4,3,3,3,15.0,66,+32.927,5873402,53,3,1:24.636,198.851,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2071,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,847,2,36,15:56:49,22.039,22039,russell,RUS,George,Russell,1998-02-15,British,25508,131,63,4,3,3,3,15.0,66,+32.927,5873402,53,3,1:24.636,198.851,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2072,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,847,3,51,16:19:02,22.815,22815,russell,RUS,George,Russell,1998-02-15,British,25508,131,63,4,3,3,3,15.0,66,+32.927,5873402,53,3,1:24.636,198.851,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2073,1105,2023,7,4,Spanish Grand Prix,2023-06-04,13:00:00,2023-06-02,11:30:00,2023-06-02,15:00:00,2023-06-03,10:30:00,2023-06-03,14:00:00,\N,\N,847,1,25,15:37:07,22.275,22275,russell,RUS,George,Russell,1998-02-15,British,25968,131,63,12,3,3,3,15.0,66,+32.389,5310329,48,5,1:17.875,215.283,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2074,1105,2023,7,4,Spanish Grand Prix,2023-06-04,13:00:00,2023-06-02,11:30:00,2023-06-02,15:00:00,2023-06-03,10:30:00,2023-06-03,14:00:00,\N,\N,847,2,45,16:03:58,22.054,22054,russell,RUS,George,Russell,1998-02-15,British,25968,131,63,12,3,3,3,15.0,66,+32.389,5310329,48,5,1:17.875,215.283,1,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2077,1036,2020,6,4,Spanish Grand Prix,2020-08-16,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,849,1,28,15:54:06,22.322,22322,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,24743,3,6,19,18,18,18,0.0,64,\N,\N,60,9,1:22.030,204.291,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2078,1036,2020,6,4,Spanish Grand Prix,2020-08-16,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,849,2,49,16:24:00,22.475,22475,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,24743,3,6,19,18,18,18,0.0,64,\N,\N,60,9,1:22.030,204.291,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2079,1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,849,1,9,15:17:10,26.672,26672,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25041,3,6,19,16,16,16,0.0,65,\N,\N,57,16,1:22.905,203.003,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2080,1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,849,2,27,15:43:32,21.424,21424,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25041,3,6,19,16,16,16,0.0,65,\N,\N,57,16,1:22.905,203.003,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2081,1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,849,3,50,16:16:19,22.405,22405,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25041,3,6,19,16,16,16,0.0,65,\N,\N,57,16,1:22.905,203.003,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2082,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,849,1,12,15:21:38,23.189,23189,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25521,3,6,19,16,16,16,0.0,64,\N,\N,52,14,1:27.246,192.902,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2083,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,849,2,26,15:43:09,22.311,22311,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25521,3,6,19,16,16,16,0.0,64,\N,\N,52,14,1:27.246,192.902,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2084,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,849,3,50,16:19:30,22.761,22761,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25521,3,6,19,16,16,16,0.0,64,\N,\N,52,14,1:27.246,192.902,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2085,1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,854,1,23,15:37:59,24.006,24006,mick_schumacher,MSC,Mick,Schumacher,1999-03-22,German,25043,210,47,18,18,18,18,0.0,64,\N,\N,54,12,1:22.637,203.661,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2086,1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,854,2,50,16:16:33,22.310,22310,mick_schumacher,MSC,Mick,Schumacher,1999-03-22,German,25043,210,47,18,18,18,18,0.0,64,\N,\N,54,12,1:22.637,203.661,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2087,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,854,1,12,15:21:23,23.582,23582,mick_schumacher,MSC,Mick,Schumacher,1999-03-22,German,25519,210,47,10,14,14,14,0.0,65,\N,\N,32,16,1:27.447,192.459,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2088,1079,2022,6,4,Spanish Grand Prix,2022-05-22,13:00:00,2022-05-20,12:00:00,2022-05-20,15:00:00,2022-05-21,11:00:00,2022-05-21,14:00:00,\N,\N,854,2,30,15:48:45,23.127,23127,mick_schumacher,MSC,Mick,Schumacher,1999-03-22,German,25519,210,47,10,14,14,14,0.0,65,\N,\N,32,16,1:27.447,192.459,11,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2089,1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,853,1,22,15:36:40,23.098,23098,mazepin,MAZ,Nikita,Mazepin,1999-03-02,Russian,25044,210,9,20,19,19,19,0.0,64,\N,\N,45,19,1:24.040,200.261,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
2090,1055,2021,4,4,Spanish Grand Prix,2021-05-09,13:00:00,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,853,2,42,16:05:36,22.502,22502,mazepin,MAZ,Nikita,Mazepin,1999-03-02,Russian,25044,210,9,20,19,19,19,0.0,64,\N,\N,45,19,1:24.040,200.261,12,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,road circuit,1
