,raceId,year,round,circuitId,name_x,date,time_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverId,stop,lap,time_y,duration,milliseconds_x,driverRef,code,forename,surname,dob,nationality,resultId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds_y,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,circuitRef,name_y,location,country,lat,lng,alt,url,circuit_type
4676,1023,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,841,1,21,15:43:42,25.698,25698,giovinazzi,GIO,Antonio,Giovinazzi,1993-12-14,Italian,24474,51,99,10,9,9,9,2.0,52,\N,\N,44,15,1:24.503,246.793,11,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4677,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,841,1,20,15:42:53,23.998,23998,giovinazzi,GIO,Antonio,Giovinazzi,1993-12-14,Italian,24781,51,99,18,16,16,16,0.0,53,+55.199,6481255,43,14,1:24.856,245.766,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4678,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,841,2,26,15:54:57,25:21.825,1521825,giovinazzi,GIO,Antonio,Giovinazzi,1993-12-14,Italian,24781,51,99,18,16,16,16,0.0,53,+55.199,6481255,43,14,1:24.856,245.766,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4679,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,841,3,30,16:28:15,31.480,31480,giovinazzi,GIO,Antonio,Giovinazzi,1993-12-14,Italian,24781,51,99,18,16,16,16,0.0,53,+55.199,6481255,43,14,1:24.856,245.766,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4680,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,\N,2021-09-11,\N,\N,\N,2021-09-10,\N,2021-09-11,\N,841,1,1,15:05:21,37.190,37190,giovinazzi,GIO,Antonio,Giovinazzi,1993-12-14,Italian,25238,51,99,7,13,13,13,0.0,53,+27.216,4941581,50,10,1:25.718,243.295,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4681,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,\N,2021-09-11,\N,\N,\N,2021-09-10,\N,2021-09-11,\N,841,2,25,15:40:55,30.551,30551,giovinazzi,GIO,Antonio,Giovinazzi,1993-12-14,Italian,25238,51,99,7,13,13,13,0.0,53,+27.216,4941581,50,10,1:25.718,243.295,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4682,1002,2018,14,14,Italian Grand Prix,2018-09-02,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,842,1,34,16:04:44,27.792,27792,gasly,GAS,Pierre,Gasly,1996-02-07,French,24056,5,10,9,14,14,14,0.0,52,\N,\N,47,10,1:24.059,248.097,11,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4683,1023,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,842,1,28,15:54:11,24.363,24363,gasly,GAS,Pierre,Gasly,1996-02-07,French,24476,5,10,17,11,11,11,0.0,52,\N,\N,51,10,1:23.885,248.611,11,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4684,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,842,1,19,15:40:55,24.096,24096,gasly,GAS,Pierre,Gasly,1996-02-07,French,24766,213,10,10,1,1,1,25.0,53,1:47:06.056,6426056,34,6,1:24.037,248.162,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4685,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,842,2,26,15:54:53,25:19.879,1519879,gasly,GAS,Pierre,Gasly,1996-02-07,French,24766,213,10,10,1,1,1,25.0,53,1:47:06.056,6426056,34,6,1:24.037,248.162,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4686,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,842,1,18,15:30:13,25.376,25376,gasly,GAS,Pierre,Gasly,1996-02-07,French,25713,213,10,5,8,8,8,4.0,53,+6.396,4833907,30,14,1:26.718,240.489,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4687,1112,2023,14,14,Italian Grand Prix,2023-09-03,13:00:00,2023-09-01,11:30:00,2023-09-01,15:00:00,2023-09-02,10:30:00,2023-09-02,14:00:00,\N,\N,842,1,10,15:38:07,27.376,27376,gasly,GAS,Pierre,Gasly,1996-02-07,French,26120,214,10,17,15,15,15,0.0,51,+1:22.510,4503653,44,7,1:25.758,243.181,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4688,1112,2023,14,14,Italian Grand Prix,2023-09-03,13:00:00,2023-09-01,11:30:00,2023-09-01,15:00:00,2023-09-02,10:30:00,2023-09-02,14:00:00,\N,\N,842,2,31,16:09:08,24.686,24686,gasly,GAS,Pierre,Gasly,1996-02-07,French,26120,214,10,17,15,15,15,0.0,51,+1:22.510,4503653,44,7,1:25.758,243.181,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4689,1002,2018,14,14,Italian Grand Prix,2018-09-02,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,844,1,34,16:04:46,24.084,24084,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,24053,15,16,15,11,11,11,0.0,52,\N,\N,52,8,1:23.768,248.959,11,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4690,1023,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,844,1,20,15:41:42,23.833,23833,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,24466,6,16,1,1,1,1,25.0,53,1:15:26.665,4526665,47,4,1:23.009,251.235,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4691,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,844,1,17,15:38:12,24.344,24344,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,24783,6,16,13,\N,R,18,0.0,23,\N,\N,19,19,1:26.026,242.424,3,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4692,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,\N,2021-09-11,\N,\N,\N,2021-09-10,\N,2021-09-11,\N,844,1,26,15:41:30,24.557,24557,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,25229,6,16,5,4,4,4,12.0,53,+7.309,4921674,53,6,1:25.319,244.433,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4693,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,844,1,12,15:21:01,23.531,23531,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,25707,6,16,1,2,2,2,18.0,53,+2.446,4829957,38,2,1:24.336,247.282,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4694,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,844,2,33,15:51:22,23.904,23904,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,25707,6,16,1,2,2,2,18.0,53,+2.446,4829957,38,2,1:24.336,247.282,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4695,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,844,3,48,16:13:27,23.719,23719,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,25707,6,16,1,2,2,2,18.0,53,+2.446,4829957,38,2,1:24.336,247.282,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4696,1112,2023,14,14,Italian Grand Prix,2023-09-03,13:00:00,2023-09-01,11:30:00,2023-09-01,15:00:00,2023-09-02,10:30:00,2023-09-02,14:00:00,\N,\N,844,1,20,15:52:19,23.931,23931,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26109,6,16,3,4,4,4,12.0,51,+11.377,4432520,38,5,1:25.580,243.687,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4697,1002,2018,14,14,Italian Grand Prix,2018-09-02,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,845,1,37,16:08:49,25.245,25245,sirotkin,SIR,Sergey,Sirotkin,1995-08-27,Russian,24052,3,35,12,10,10,10,1.0,52,\N,\N,39,14,1:24.580,246.568,11,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4698,1023,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9,1,29,15:56:17,31.842,31842,kubica,KUB,Robert,Kubica,1984-12-07,Polish,24482,3,88,15,17,17,17,0.0,51,\N,\N,47,18,1:24.989,245.382,12,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4699,1023,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9,2,44,16:18:54,23.860,23860,kubica,KUB,Robert,Kubica,1984-12-07,Polish,24482,3,88,15,17,17,17,0.0,51,\N,\N,47,18,1:24.989,245.382,12,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4700,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,\N,2021-09-11,\N,\N,\N,2021-09-10,\N,2021-09-11,\N,9,1,26,15:42:21,24.501,24501,kubica,KUB,Robert,Kubica,1984-12-07,Polish,25239,51,88,17,14,14,14,0.0,53,+29.769,4944134,53,12,1:25.849,242.924,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4701,1023,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,848,1,26,15:50:47,29.830,29830,albon,ALB,Alexander,Albon,1996-03-23,Thai,24471,9,23,8,6,6,6,8.0,53,+59.315,4585980,45,6,1:23.364,250.165,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4702,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,848,1,22,15:46:56,29.661,29661,albon,ALB,Alexander,Albon,1996-03-23,Thai,24780,9,23,9,15,15,15,0.0,53,+37.533,6463589,48,15,1:24.926,245.564,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4703,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,848,2,26,15:55:18,25:28.247,1528247,albon,ALB,Alexander,Albon,1996-03-23,Thai,24780,9,23,9,15,15,15,0.0,53,+37.533,6463589,48,15,1:24.926,245.564,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4704,1112,2023,14,14,Italian Grand Prix,2023-09-03,13:00:00,2023-09-01,11:30:00,2023-09-01,15:00:00,2023-09-02,10:30:00,2023-09-02,14:00:00,\N,\N,848,1,15,15:45:13,24.538,24538,albon,ALB,Alexander,Albon,1996-03-23,Thai,26112,3,23,6,7,7,7,6.0,51,+45.106,4466249,33,16,1:26.389,241.405,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4705,1023,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,846,1,23,15:46:48,24.311,24311,norris,NOR,Lando,Norris,1999-11-13,British,24475,1,4,16,10,10,10,1.0,52,\N,\N,52,11,1:24.044,248.141,11,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4706,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,846,1,22,15:46:47,24.612,24612,norris,NOR,Lando,Norris,1999-11-13,British,24769,1,4,6,4,4,4,12.0,53,+6.000,6432056,50,7,1:24.232,247.587,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4707,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,846,2,26,15:55:02,25:22.009,1522009,norris,NOR,Lando,Norris,1999-11-13,British,24769,1,4,6,4,4,4,12.0,53,+6.000,6432056,50,7,1:24.232,247.587,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4708,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,\N,2021-09-11,\N,\N,\N,2021-09-10,\N,2021-09-11,\N,846,1,24,15:38:19,24.168,24168,norris,NOR,Lando,Norris,1999-11-13,British,25227,1,4,3,2,2,2,18.0,53,+1.747,4916112,53,3,1:24.971,245.434,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4709,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,846,1,35,15:54:54,26.714,26714,norris,NOR,Lando,Norris,1999-11-13,British,25712,1,4,3,7,7,7,6.0,53,+6.207,4833718,43,5,1:24.718,246.167,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4710,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,846,2,47,16:12:41,24.784,24784,norris,NOR,Lando,Norris,1999-11-13,British,25712,1,4,3,7,7,7,6.0,53,+6.207,4833718,43,5,1:24.718,246.167,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4711,1112,2023,14,14,Italian Grand Prix,2023-09-03,13:00:00,2023-09-01,11:30:00,2023-09-01,15:00:00,2023-09-02,10:30:00,2023-09-02,14:00:00,\N,\N,846,1,22,15:55:26,23.727,23727,norris,NOR,Lando,Norris,1999-11-13,British,26113,1,4,9,8,8,8,4.0,51,+45.449,4466592,24,14,1:26.144,242.092,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4712,1023,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,847,1,23,15:47:03,24.198,24198,russell,RUS,George,Russell,1998-02-15,British,24479,3,63,14,14,14,14,0.0,52,\N,\N,51,16,1:24.842,245.807,11,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4713,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,847,1,22,15:46:57,25.249,25249,russell,RUS,George,Russell,1998-02-15,British,24779,3,63,19,14,14,14,0.0,53,+36.593,6462649,39,9,1:24.421,247.033,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4714,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,847,2,26,15:55:17,25:27.938,1527938,russell,RUS,George,Russell,1998-02-15,British,24779,3,63,19,14,14,14,0.0,53,+36.593,6462649,39,9,1:24.421,247.033,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4715,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,\N,2021-09-11,\N,\N,\N,2021-09-10,\N,2021-09-11,\N,847,1,26,15:42:13,24.156,24156,russell,RUS,George,Russell,1998-02-15,British,25234,3,63,14,9,9,9,2.0,53,+19.742,4934107,53,11,1:25.835,242.963,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4716,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,847,1,23,15:37:02,25.075,25075,russell,RUS,George,Russell,1998-02-15,British,25708,131,63,2,3,3,3,15.0,53,+3.405,4830916,40,7,1:25.288,244.522,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4717,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,847,2,47,16:11:50,24.114,24114,russell,RUS,George,Russell,1998-02-15,British,25708,131,63,2,3,3,3,15.0,53,+3.405,4830916,40,7,1:25.288,244.522,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4718,1112,2023,14,14,Italian Grand Prix,2023-09-03,13:00:00,2023-09-01,11:30:00,2023-09-01,15:00:00,2023-09-02,10:30:00,2023-09-02,14:00:00,\N,\N,847,1,19,15:50:56,24.215,24215,russell,RUS,George,Russell,1998-02-15,British,26110,131,63,4,5,5,5,10.0,51,+23.028,4444171,38,9,1:25.847,242.929,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4719,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,849,1,16,15:36:53,26.335,26335,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,24776,3,6,20,11,11,11,0.0,53,+32.876,6458932,39,16,1:24.999,245.353,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4720,1038,2020,8,14,Italian Grand Prix,2020-09-06,13:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,849,2,26,15:55:05,25:23.130,1523130,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,24776,3,6,20,11,11,11,0.0,53,+32.876,6458932,39,16,1:24.999,245.353,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4721,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,\N,2021-09-11,\N,\N,\N,2021-09-10,\N,2021-09-11,\N,849,1,23,15:37:22,24.168,24168,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25236,3,6,13,11,11,11,0.0,53,+23.743,4938108,50,16,1:25.953,242.630,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4722,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,849,1,15,15:26:02,26.782,26782,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25720,3,6,10,15,15,15,0.0,52,\N,\N,17,15,1:26.798,240.268,11,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4723,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,849,2,47,16:13:35,24.263,24263,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25720,3,6,10,15,15,15,0.0,52,\N,\N,17,15,1:26.798,240.268,11,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4724,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,\N,2021-09-11,\N,\N,\N,2021-09-10,\N,2021-09-11,\N,854,1,23,15:37:49,24.714,24714,mick_schumacher,MSC,Mick,Schumacher,1999-03-22,German,25240,210,47,18,15,15,15,0.0,53,+51.088,4965453,52,17,1:26.707,240.520,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4725,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,854,1,33,15:52:21,24.817,24817,mick_schumacher,MSC,Mick,Schumacher,1999-03-22,German,25717,210,47,17,12,12,12,0.0,53,+8.549,4836060,43,8,1:25.298,244.493,1,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4726,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,\N,2021-09-11,\N,\N,\N,2021-09-10,\N,2021-09-11,\N,853,1,24,15:39:22,24.928,24928,mazepin,MAZ,Nikita,Mazepin,1999-03-02,Russian,25241,210,9,16,\N,R,16,0.0,41,\N,\N,41,18,1:27.202,239.155,131,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4727,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,\N,2021-09-11,\N,\N,\N,2021-09-10,\N,2021-09-11,\N,853,2,28,15:47:13,24.806,24806,mazepin,MAZ,Nikita,Mazepin,1999-03-02,Russian,25241,210,9,16,\N,R,16,0.0,41,\N,\N,41,18,1:27.202,239.155,131,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4728,1065,2021,14,14,Italian Grand Prix,2021-09-12,13:00:00,2021-09-10,\N,2021-09-11,\N,\N,\N,2021-09-10,\N,2021-09-11,\N,853,3,39,16:05:25,30.917,30917,mazepin,MAZ,Nikita,Mazepin,1999-03-02,Russian,25241,210,9,16,\N,R,16,0.0,41,\N,\N,41,18,1:27.202,239.155,131,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4729,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,852,1,19,15:31:51,24.009,24009,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,25719,213,22,20,14,14,14,0.0,52,\N,\N,43,17,1:26.857,240.105,11,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
4730,1089,2022,16,14,Italian Grand Prix,2022-09-11,13:00:00,2022-09-09,12:00:00,2022-09-09,15:00:00,2022-09-10,11:00:00,2022-09-10,14:00:00,\N,\N,852,2,47,16:13:25,23.904,23904,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,25719,213,22,20,14,14,14,0.0,52,\N,\N,43,17,1:26.857,240.105,11,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,race circuit
